BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Savannah Kappel,59.5,52,56,60,73,78,-83,60,78,138,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,male,Jackson Horton,60,-57,-57,57,70,75,79,57,79,136,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Kate Painter,62.9,55,58,60,70,74,76,60,76,136,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,TAYLOR TINGEN,55.3,-57,57,60,69,72,-75,60,72,132,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Amber Morton,84.7,52,54,56,70,72,76,56,76,132,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Emily Broda,74.4,51,54,60,68,-71,72,60,72,132,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Laura Chalfant,104.2,59,-62,-64,72,-77,-81,59,72,131,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Ashley Murray,90.3,54,55,56,68,-72,73,56,73,129,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Anna Spencer,70.4,51,-53,-53,65,68,71,51,71,122,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Megan Patton,54.6,50,-54,-54,68,71,-74,50,71,121,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,male,Scott Stamey,87.6,51,-53,53,-60,62,65,53,65,118,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,male,Michael Tancini,87.5,-116,116,-123,-155,-155,-155,116,0,116,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Amber Medrano,58.5,45,47,50,61,63,-66,50,63,113,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,male,Robert Walker,88.1,-50,50,53,58,60,-63,53,60,113,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Danielle Gallant,62.6,44,-47,47,55,58,60,47,60,107,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Jennifer Turner,66.3,44,46,-48,-59,60,-62,46,60,106,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Juliet Taylor,66.9,40,42,43,54,56,59,43,59,102,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Hedda Olsen,53.5,39,42,44,51,54,57,44,57,101,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Kimberlie Jeter,81.9,38,39,44,-52,54,-57,44,54,98,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Rachel Helms,82.8,39,41,43,51,53,-56,43,53,96,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,male,Ezi Moler,91.4,34,36,38,44,47,50,38,50,88,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Catherine Sharpe,109.2,30,32,35,41,42,45,35,45,80,US
BARBELLS N SPRINKLES SPRING OPEN,2022-04-02,female,Marida Eriksen,60,-61,-62,-62,72,75,-78,0,75,75,US
Tradition Barbell Open II,2022-04-02,male,Paul Smith,103.7,140,145,-150,180,186,-190,145,186,331,US
Tradition Barbell Open II,2022-04-02,male,Vadims Kozevnikovs,89,142,-147,-147,180,186,-191,142,186,328,US
Tradition Barbell Open II,2022-04-02,male,Scott Harris,95.8,125,130,135,160,166,172,135,172,307,US
Tradition Barbell Open II,2022-04-02,male,Edens Merius,115.3,107,110,113,152,157,-163,113,157,270,US
Tradition Barbell Open II,2022-04-02,male,Jose Luis Bracho,115.1,105,110,115,142,146,152,115,152,267,US
Tradition Barbell Open II,2022-04-02,male,Samuel Perez,94.1,93,100,105,133,137,142,105,142,247,US
Tradition Barbell Open II,2022-04-02,male,Jeffrey Perez,80.9,100,110,-115,120,130,133,110,133,243,US
Tradition Barbell Open II,2022-04-02,male,Matthew Baar,100.6,100,105,-110,120,125,-130,105,125,230,US
Tradition Barbell Open II,2022-04-02,male,Joseph Garcia,60.9,95,100,103,120,125,-130,103,125,228,US
Tradition Barbell Open II,2022-04-02,male,Benjamin Cockshott,66.2,85,90,95,116,-117,-117,95,116,211,US
Tradition Barbell Open II,2022-04-02,male,Trey thompson,108.4,82,90,100,110,-120,-120,100,110,210,US
Tradition Barbell Open II,2022-04-02,male,Nicholas Nappo,94.9,75,80,-85,110,115,120,80,120,200,US
Tradition Barbell Open II,2022-04-02,male,Jared  Tallant,87.9,85,-90,-90,-110,-110,110,85,110,195,US
Tradition Barbell Open II,2022-04-02,female,Stephanie Rubio,69.2,80,85,88,97,102,105,88,105,193,US
Tradition Barbell Open II,2022-04-02,male,Aidan Urena,96.1,70,80,85,103,107,-108,85,107,192,US
Tradition Barbell Open II,2022-04-02,male,Andres Forero,80.1,83,85,-86,107,-112,-112,85,107,192,US
Tradition Barbell Open II,2022-04-02,male,Evan Marrale,66,76,78,80,104,107,-110,80,107,187,US
Tradition Barbell Open II,2022-04-02,female,Haley Adams,78.6,-83,85,-90,97,101,-105,85,101,186,US
Tradition Barbell Open II,2022-04-02,female,Kaitlan Aries,68.9,70,75,-80,87,91,100,75,100,175,US
Tradition Barbell Open II,2022-04-02,female,Veronika Kozevnikova,71,70,73,76,87,91,-95,76,91,167,US
Tradition Barbell Open II,2022-04-02,male,Alan Di Diego,100.4,75,-80,-80,80,90,-95,75,90,165,US
Tradition Barbell Open II,2022-04-02,male,Zachery Warner,58.1,61,65,-70,90,95,-100,65,95,160,US
Tradition Barbell Open II,2022-04-02,male,Neil Stagner ,71.9,65,68,70,80,85,90,70,90,160,US
Tradition Barbell Open II,2022-04-02,female,allison fleming,62.4,65,70,-75,80,85,87,70,87,157,US
Tradition Barbell Open II,2022-04-02,male,Gabriel  Thomas ,69.6,63,66,-69,80,82,83,66,83,149,US
Tradition Barbell Open II,2022-04-02,female,Lauren Schreier,98.1,54,58,-61,72,79,-82,58,79,137,US
Tradition Barbell Open II,2022-04-02,male,Matthew Castellano,71.5,52,55,58,69,72,76,58,76,134,US
Tradition Barbell Open II,2022-04-02,male,Benjamin Berrios,69.4,58,60,62,61,64,69,62,69,131,US
Tradition Barbell Open II,2022-04-02,female,Taylor McMullen,72.8,53,55,57,66,69,73,57,73,130,US
Tradition Barbell Open II,2022-04-02,female,Maya Moise,76,51,54,57,67,70,72,57,72,129,US
Tradition Barbell Open II,2022-04-02,female,Brooke Schamber,79.4,-55,55,57,70,72,-75,57,72,129,US
Tradition Barbell Open II,2022-04-02,female,Amanda Fishbein,70.6,53,56,-59,67,70,-73,56,70,126,US
Tradition Barbell Open II,2022-04-02,female,Lilyana Newman,74.8,52,55,-58,60,65,-70,55,65,120,US
Tradition Barbell Open II,2022-04-02,female,Abigail Heffern,60.5,-48,50,-53,61,65,68,50,68,118,US
Tradition Barbell Open II,2022-04-02,female,Jordan  Thomas,54.3,49,-52,-52,60,62,64,49,64,113,US
Tradition Barbell Open II,2022-04-02,female,Rylee Burrell,58.6,43,45,48,58,-62,65,48,65,113,US
Tradition Barbell Open II,2022-04-02,female,Rio Reynolds,57.3,43,-47,47,58,62,65,47,65,112,US
Tradition Barbell Open II,2022-04-02,female,Ayana Acevedo,76,45,47,51,61,-65,-65,51,61,112,US
Tradition Barbell Open II,2022-04-02,female,Kristina Fardales,62,-47,-48,48,59,-61,62,48,62,110,US
Tradition Barbell Open II,2022-04-02,female,Hanna Estevez,72.2,37,40,43,55,60,65,43,65,108,US
Tradition Barbell Open II,2022-04-02,female,zaina shehadeh ,64,-43,43,-47,60,64,-67,43,64,107,US
Tradition Barbell Open II,2022-04-02,female,Erin Mihalik,105.5,42,-45,45,53,56,59,45,59,104,US
Tradition Barbell Open II,2022-04-02,female,Trish  Newell,104.7,37,40,44,55,-60,60,44,60,104,US
Tradition Barbell Open II,2022-04-02,female,Maria Nunez,61.6,41,-43,43,53,-55,57,43,57,100,US
Tradition Barbell Open II,2022-04-02,female,Juliana Gil,63.3,40,-43,-44,48,60,-65,40,60,100,US
Tradition Barbell Open II,2022-04-02,female,Lorren Nichols,72.3,42,45,-48,51,54,-56,45,54,99,US
Tradition Barbell Open II,2022-04-02,male,Bryan Ricardo,76.3,40,43,45,48,50,53,45,53,98,US
Tradition Barbell Open II,2022-04-02,female,Dylan Gutierrez,56.1,-40,41,-44,53,56,-58,41,56,97,US
Tradition Barbell Open II,2022-04-02,female,Ariella Garmizo,68.4,42,-45,45,45,48,51,45,51,96,US
Tradition Barbell Open II,2022-04-02,female,Cassandra Martinez,58,-37,37,40,50,56,-61,40,56,96,US
Tradition Barbell Open II,2022-04-02,female,Brianna Zirger,57.3,35,-38,39,50,56,-61,39,56,95,US
Tradition Barbell Open II,2022-04-02,female,Lauren Albert,90.1,38,41,44,-43,45,48,44,48,92,US
Tradition Barbell Open II,2022-04-02,female,Devyn Gilman,52.4,32,-35,-35,47,50,53,32,53,85,US
Tradition Barbell Open II,2022-04-02,female,mercedes diaz,69.3,36,-38,38,45,47,-50,38,47,85,US
Tradition Barbell Open II,2022-04-02,male,Dylan Brown,50,33,35,38,41,44,46,38,46,84,US
Tradition Barbell Open II,2022-04-02,female,Gabrielle Gutierrez,43.4,35,-36,-36,46,47,-47,35,47,82,US
Tradition Barbell Open II,2022-04-02,female,Maria Castaneda,63,32,35,-37,46,-50,-53,35,46,81,US
Tradition Barbell Open II,2022-04-02,female,Lauren Davis,79.6,32,33,-34,-41,42,-45,33,42,75,US
Tradition Barbell Open II,2022-04-02,male,Alec Gutierrez,61.2,-32,32,-34,39,41,-43,32,41,73,US
Tradition Barbell Open II,2022-04-02,female,Alani Rose,38.7,25,-28,28,-35,35,-38,28,35,63,US
Tradition Barbell Open II,2022-04-02,male,Rome Barker,36,22,24,25,28,31,33,25,33,58,US
East Coast Gold Spring Fling,2022-03-26,male,Abdoul-Kareem Selwaeh,88.3,-130,130,135,160,165,-170,135,165,300,US
East Coast Gold Spring Fling,2022-03-26,male,Brady Battenfield,99.6,115,-120,120,136,141,-146,120,141,261,US
East Coast Gold Spring Fling,2022-03-26,male,Kirk Jennings,125.2,109,112,-115,135,141,-145,112,141,253,US
East Coast Gold Spring Fling,2022-03-26,male,Ryan Zirkle,84.7,102,-107,-107,132,137,-142,102,137,239,US
East Coast Gold Spring Fling,2022-03-26,male,Christopher  Gutierrez ,98.4,90,95,100,120,125,-130,100,125,225,US
East Coast Gold Spring Fling,2022-03-26,male,Brian Ko,83.7,95,-100,-100,120,126,130,95,130,225,US
East Coast Gold Spring Fling,2022-03-26,male,Kyle Stewart,100.1,90,95,100,110,115,120,100,120,220,US
East Coast Gold Spring Fling,2022-03-26,male,Ben Zwilling,80.3,-94,-94,96,114,-118,121,96,121,217,US
East Coast Gold Spring Fling,2022-03-26,male,Miguel Hipolito,94.7,95,100,105,108,-113,-116,105,108,213,US
East Coast Gold Spring Fling,2022-03-26,male,Peyton Austin,72.6,82,86,90,107,111,115,90,115,205,US
East Coast Gold Spring Fling,2022-03-26,male,Keene Alfred Roque,77,84,87,90,104,109,114,90,114,204,US
East Coast Gold Spring Fling,2022-03-26,male,Steven Bruhjell,88.3,84,88,-93,110,115,-120,88,115,203,US
East Coast Gold Spring Fling,2022-03-26,male,Michael Berhane,60.9,83,88,-92,106,112,-116,88,112,200,US
East Coast Gold Spring Fling,2022-03-26,male,Jesus Fonseca,72.6,-81,81,85,-110,-110,110,85,110,195,US
East Coast Gold Spring Fling,2022-03-26,male,Xiaoping Li,79.6,-85,85,-90,100,105,-110,85,105,190,US
East Coast Gold Spring Fling,2022-03-26,female,Tyra Kinloch-Bailey,79.8,74,77,80,92,97,102,80,102,182,US
East Coast Gold Spring Fling,2022-03-26,male,Colin Nicholson,87,74,80,-85,93,98,-103,80,98,178,US
East Coast Gold Spring Fling,2022-03-26,female,Emma Hoffman,72.1,70,74,77,90,94,97,77,97,174,US
East Coast Gold Spring Fling,2022-03-26,male,John Roque,68.2,65,70,75,93,98,-103,75,98,173,US
East Coast Gold Spring Fling,2022-03-26,male,Nathan Keys,75.5,70,75,-80,90,95,-100,75,95,170,US
East Coast Gold Spring Fling,2022-03-26,male,Clay Hernandez,83.9,60,65,70,90,-95,100,70,100,170,US
East Coast Gold Spring Fling,2022-03-26,male,Stephen Quick,115.5,70,75,80,80,85,90,80,90,170,US
East Coast Gold Spring Fling,2022-03-26,female,Alexis Danchak,67.1,62,65,68,85,88,-91,68,88,156,US
East Coast Gold Spring Fling,2022-03-26,female,Chase Weatherford,89.9,61,65,-69,85,88,-91,65,88,153,US
East Coast Gold Spring Fling,2022-03-26,male,John Hirsch IV,71.4,67,-71,-71,-73,73,-76,67,73,140,US
East Coast Gold Spring Fling,2022-03-26,female,Amanda Pomposini,80.3,59,-62,62,-78,78,-82,62,78,140,US
East Coast Gold Spring Fling,2022-03-26,male,Harrison Phelps,59.3,54,-57,57,74,77,80,57,80,137,US
East Coast Gold Spring Fling,2022-03-26,female,Emily Puder,69.7,52,55,-58,75,78,81,55,81,136,US
East Coast Gold Spring Fling,2022-03-26,female,Erin Weible,86.9,50,53,56,70,75,78,56,78,134,US
East Coast Gold Spring Fling,2022-03-26,female,Melissa Georges,62.6,55,-58,-60,70,74,77,55,77,132,US
East Coast Gold Spring Fling,2022-03-26,female,Sierra Redman,53.2,52,55,57,68,71,72,57,72,129,US
East Coast Gold Spring Fling,2022-03-26,female,GINA MONTANEZ,74.5,45,48,-53,70,75,77,48,77,125,US
East Coast Gold Spring Fling,2022-03-26,female,Lindsay Hodges,83.7,49,52,-55,65,69,72,52,72,124,US
East Coast Gold Spring Fling,2022-03-26,female,Christine Epps,74.2,52,-55,55,61,65,68,55,68,123,US
East Coast Gold Spring Fling,2022-03-26,female,Prisma Iniguez,54.8,-50,53,-56,66,69,-72,53,69,122,US
East Coast Gold Spring Fling,2022-03-26,female,Shelby Crispin,76,50,53,-55,62,66,-69,53,66,119,US
East Coast Gold Spring Fling,2022-03-26,female,Chelsea Allen,57.3,46,50,53,62,66,-71,53,66,119,US
East Coast Gold Spring Fling,2022-03-26,female,Desireé Jenkins,110,45,48,52,55,60,62,52,62,114,US
East Coast Gold Spring Fling,2022-03-26,female,Serena Mazzurco,58.2,45,-47,47,60,62,65,47,65,112,US
East Coast Gold Spring Fling,2022-03-26,male,Evan Kinnear,54.47,44,47,-50,58,61,64,47,64,111,US
East Coast Gold Spring Fling,2022-03-26,female,Taylor Laffoon,62.7,-41,-41,41,55,59,62,41,62,103,US
East Coast Gold Spring Fling,2022-03-26,female,Mariela Sanchez,76.2,40,-43,-43,56,58,60,40,60,100,US
East Coast Gold Spring Fling,2022-03-26,female,Janine Anderson,72.2,38,40,-42,56,-60,-61,40,56,96,US
East Coast Gold Spring Fling,2022-03-26,female,Emmi  Zapata,52.6,34,37,40,48,-51,51,40,51,91,US
East Coast Gold Spring Fling,2022-03-26,female,Lorrie Byrne,68.8,32,34,36,44,47,49,36,49,85,US
East Coast Gold Spring Fling,2022-03-26,female,Annorah Lewis,60.4,29,33,-37,44,48,-52,33,48,81,US
East Coast Gold Spring Fling,2022-03-26,male,Declan Clevenger,92.5,31,33,36,38,41,45,36,45,81,US
East Coast Gold Spring Fling,2022-03-26,female,Katelyn Robinson,29.8,24,27,-30,31,34,37,27,37,64,US
East Coast Gold Spring Fling,2022-03-26,male,Graham Dundlow,48.9,24,-27,-30,36,39,-42,24,39,63,US
East Coast Gold Spring Fling,2022-03-26,female,Parker Steier,59.6,15,18,20,22,24,26,20,26,46,US
2022 Wilmington Open,2022-01-22,male,Marcus Bolick,94.88,130,134,138,168,173,-177,138,173,311,US
2022 Wilmington Open,2022-01-22,male,Jake Schaefer,93.08,110,115,120,140,145,150,120,150,270,US
2022 Wilmington Open,2022-01-22,male,James Green,82.52,110,-115,-117,145,150,155,110,155,265,US
2022 Wilmington Open,2022-01-22,male,Joshua Venegas,89.46,105,110,-115,135,140,145,110,145,255,US
2022 Wilmington Open,2022-01-22,male,Kye Tsomccook,87.51,89,92,95,116,119,122,95,122,217,US
2022 Wilmington Open,2022-01-22,female,Rebecca Rice,58.73,65,68,71,76,79,-82,71,79,150,US
2022 Wilmington Open,2022-01-22,female,Rachel Oakley,81.42,58,-61,61,71,74,-77,61,74,135,US
2022 Wilmington Open,2022-01-22,female,Nicole Neubauer,70.8,54,56,58,65,68,0,58,68,126,US
2022 Wilmington Open,2022-01-22,female,Alejandra Renteria Alvarez,58.24,52,-55,-55,73,-76,-77,52,73,125,US
2022 Wilmington Open,2022-01-22,female,Savannah Bourgeois,58.3,-46,46,-55,59,63,-67,46,63,109,US
2022 Wilmington Open,2022-01-22,female,Emily Bullock,50.23,38,40,42,50,53,55,42,55,97,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Tayon Vereen,125.3,130,140,150,170,180,190,150,190,340,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,John Smith,107.7,110,118,125,140,147,155,125,155,280,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Glen Kalbaugh,88.7,-112,112,117,130,137,-143,117,137,254,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Jacob OConnor,72.5,101,106,109,131,137,143,109,143,252,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Brad Marshall,95.9,100,107,113,128,136,-143,113,136,249,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Austin Prosser,79.6,98,102,-106,130,135,140,102,140,242,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Vu Do,97.7,100,110,-116,111,130,0,110,130,240,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Kye Bryant,66.3,100,108,-115,115,120,130,108,130,238,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Keontay Price,77.1,-100,100,105,125,-130,130,105,130,235,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Corey Robinson,107,90,95,100,120,125,130,100,130,230,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Christian Swilley,95.1,100,105,-110,-125,125,-130,105,125,230,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Michael Polnik,92.4,-102,103,-106,116,123,0,103,123,226,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Myles Higby,65.6,90,-95,95,125,-130,-130,95,125,220,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Edwin Castro,88.8,80,84,88,118,124,-128,88,124,212,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Hunter Smith,94.2,80,85,-90,100,110,115,85,115,200,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Nia Walker,98,85,-88,88,100,105,110,88,110,198,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Amerie Daniels,70,-75,75,80,110,-114,-114,80,110,190,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Chase Overpeck,56.8,72,76,80,100,105,110,80,110,190,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,nathan varney,95,74,78,82,104,108,-120,82,108,190,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Tevin Peltier,60.9,70,75,80,90,95,100,80,100,180,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,David Johnson,90.5,65,70,75,90,95,100,75,100,175,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Na'Erykah Goodwin,85.9,70,74,-76,90,93,96,74,96,170,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Julia Daniel,70.6,72,-75,75,85,-88,89,75,89,164,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Austin Lee,65.3,68,71,-75,85,89,93,71,93,164,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Justin Hajacos,73,65,-68,70,85,-87,90,70,90,160,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Janiah Jones,80.5,67,-70,-70,85,90,-93,67,90,157,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Antionette Farmer,107.7,60,65,68,88,-92,-92,68,88,156,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Summer Daraio-Rivera,55,68,-71,-71,85,88,-90,68,88,156,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Ethan Tyndall,64.1,58,62,67,76,81,85,67,85,152,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Masih Sandi,76.9,50,54,58,75,80,-84,58,80,138,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Abigail Volz,80.6,51,54,57,71,74,76,57,76,133,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,JD Valentine,51.1,40,42,45,77,-81,81,45,81,126,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Ahmad Minor,79.4,45,50,-54,-68,68,72,50,72,122,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Cooper Batts,65,47,50,53,58,61,64,53,64,117,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Danielle Gallant,64.1,47,50,-52,58,61,64,50,64,114,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Emily Oliver,48.3,45,-48,48,60,-62,62,48,62,110,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Viswa Reddy,99.4,40,43,47,58,-62,-62,47,58,105,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Shari Salaz,70.3,35,-40,40,45,50,-55,40,50,90,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Alexis Tayler,50.4,30,33,35,40,44,46,35,46,81,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Emily Varga,57.3,30,-33,-34,42,45,48,30,48,78,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Benjamin Cathey,54.4,-30,-30,30,39,41,43,30,43,73,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Charles Kemble,38.4,23,26,28,32,35,38,28,38,66,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,male,Grady Sterling,66.5,19,21,24,22,24,26,24,26,50,US
2022 East Carolina Club Weightlifting Open (NUQ),2022-01-29,female,Crosby Whittington,77.3,17,20,-22,25,27,-29,20,27,47,US
2022 Iron Born Open,2022-02-12,male,Sean Rigsby,122.35,110,120,125,160,170,-175,125,170,295,US
2022 Iron Born Open,2022-02-12,male,John Hosler,96.25,127,131,-135,154,-158,162,131,162,293,US
2022 Iron Born Open,2022-02-12,male,Zane Sutherland,126.25,125,-130,-132,150,155,160,125,160,285,US
2022 Iron Born Open,2022-02-12,male,Jonathan Livingston,100.8,130,-135,-135,150,155,-160,130,155,285,US
2022 Iron Born Open,2022-02-12,male,Tony Rissley,100.45,107,112,-116,142,147,151,112,151,263,US
2022 Iron Born Open,2022-02-12,male,Adrian Browne,94.6,110,115,120,130,-135,137,120,137,257,US
2022 Iron Born Open,2022-02-12,male,Primo Murillo,79.25,103,107,111,135,141,146,111,146,257,US
2022 Iron Born Open,2022-02-12,male,Bailey Forst,84.5,-106,107,112,145,-150,-155,112,145,257,US
2022 Iron Born Open,2022-02-12,male,Joshua Newell,91.55,102,-110,110,135,-144,145,110,145,255,US
2022 Iron Born Open,2022-02-12,male,Marc Kvokov,117.75,112,-116,117,123,130,137,117,137,254,US
2022 Iron Born Open,2022-02-12,male,Stephen Butcher,101.25,110,-115,115,137,-143,-143,115,137,252,US
2022 Iron Born Open,2022-02-12,male,Evan Newman,88.35,95,102,110,130,-135,140,110,140,250,US
2022 Iron Born Open,2022-02-12,male,Andrew Mullins,105.15,100,103,-105,130,135,-137,103,135,238,US
2022 Iron Born Open,2022-02-12,male,Mitchell Marks,94.35,100,104,-108,-120,122,129,104,129,233,US
2022 Iron Born Open,2022-02-12,male,Case Merritt,80.75,96,100,104,120,125,-130,104,125,229,US
2022 Iron Born Open,2022-02-12,male,gabe chhum,55,-92,92,95,125,130,-132,95,130,225,US
2022 Iron Born Open,2022-02-12,male,Daniel Hershey,99.75,100,105,-110,-115,115,120,105,120,225,US
2022 Iron Born Open,2022-02-12,male,Ulises Ramirez,77.2,93,97,-100,-115,120,125,97,125,222,US
2022 Iron Born Open,2022-02-12,male,Roderick Sylvester,92.35,-90,90,95,114,119,-125,95,119,214,US
2022 Iron Born Open,2022-02-12,male,Garrett Siu,65.55,90,95,-100,110,115,-118,95,115,210,US
2022 Iron Born Open,2022-02-12,male,Nathan Black,76.6,90,95,-102,110,115,-125,95,115,210,US
2022 Iron Born Open,2022-02-12,male,Aaron Mitchell,105.4,82,86,90,110,115,-120,90,115,205,US
